event_times,event_types
"[8.11686713,8.79503178,8.8722852,9.20438231,11.40777741,17.46580418,18.31896794,18.46715856,19.43590702,19.66753884,20.33175048,21.44648014,22.60251641,24.51340176,24.6393095,26.50105361,26.70696785,30.06888344,30.25997507,43.37539307,46.22292748,46.45511602,50.94419624,50.94455297,50.98973862,51.11297427,51.31994166,51.38997897,51.564823,51.56742273,52.83839832,54.15651876,54.2718467,54.51441666,54.73400863,55.58978666,55.64026935,56.36951238,56.77482551,56.81067149,56.82282709,56.84216127,57.0782627,57.38761541,57.42338833,57.71258522,57.77760192,57.77825502,58.27182499,58.89923946,59.10627577,59.1609872,59.99099265,60.21246379,60.79063421,62.03113782,62.12504203,62.4737678,63.72672042,63.88483061,63.92231919,64.21286081,64.22969977,65.27925255]","[1,0,5,6,0,0,4,5,5,4,6,0,5,5,4,6,7,1,6,4,6,5,3,3,3,4,5,6,6,3,6,1,4,4,7,5,6,5,4,6,7,5,4,6,2,1,5,4,6,5,6,6,6,7,1,6,4,4,5,5,4,4,5,4]"
"[5.23087954,10.41550774,15.25955037,15.26103418,15.99702701,16.23095862,16.42961517,16.44120312,16.50221634,16.52357285,16.90482739,16.99785653,17.66992329,17.87952837,17.93348044,18.2296951,19.61584182,21.47738216,21.82073445,22.65960028,22.85855463,23.3230554,24.21348295,27.49303646,27.83053858,27.91627816,28.15225245,28.43846223,28.79867514,28.95598638,29.5004815,29.85368249,30.45886272,30.70979619,30.83875853,30.97743529,31.02297221,31.41313336,31.58515463,31.81381704,31.84850264,32.07806613,32.1062037,32.57224011,32.61437959,32.96018067,33.14495492,33.79442887,33.79926945,34.77740994,34.89144947,34.97302985,35.05323361,35.34359452,35.44629995,35.73808841,37.42025152,37.61517201,38.25763755,38.34921247,38.45533292,39.38378527,39.72877771,39.73387578]","[0,0,5,4,5,4,6,6,0,5,7,6,6,5,6,1,5,5,6,6,4,5,6,6,7,4,5,5,4,0,4,4,5,4,5,6,6,5,5,4,2,6,5,6,4,6,5,5,4,4,6,5,4,4,6,5,2,4,4,5,7,7,0,6]"
"[3.45092202,3.93379854,4.23769886,4.95197959,5.76650439,5.80390378,6.1164552,7.38435776,9.66369124,9.83857367,10.59666421,12.47581757,12.93738926,13.07558283,13.27042775,13.35269627,13.73854254,13.96408131,14.21303866,14.47133883,14.60027065,14.68158518,14.86688598,15.520867,15.66999507,16.05962683,16.25427033,16.28899994,18.52550005,19.15894734,19.57776061,19.60942793,20.92431825,21.06248465,21.33563061,21.37159479,21.64881464,22.4203768,23.42206985,23.46593715,23.74793634,23.90992279,24.29224893,24.78663046,25.36738267,31.0872113,37.90306384,46.69574862,62.65371969,64.872284,65.01016355,66.31501823,71.3752915,72.66411419,76.73071996,76.80487107,77.29721779,80.68750223,81.01989364,85.11402015,85.93759579,87.00646108,90.36703471,94.93679466]","[4,5,6,6,5,6,6,4,4,5,5,1,4,6,7,5,6,4,6,5,4,4,4,6,6,5,4,6,2,5,4,2,6,5,4,5,6,4,5,5,6,6,2,1,0,1,7,6,0,5,6,6,4,3,4,5,4,4,5,0,3,2,0,2]"
"[9.30001274,13.24270112,14.96965449,15.83061629,15.97223979,16.72620592,17.29655059,17.42456836,17.65483063,17.67225951,18.26112603,18.41018014,18.53258609,18.57534085,18.90861791,19.13565985,19.1689777,19.19917452,20.02256459,20.93352968,21.27203183,22.94193051,23.43663822,23.55224938,24.86610266,25.81713187,25.83229203,27.22815966,27.25466514,30.58187817,33.64302421,34.68955074,37.61672641,37.88974748,39.61462301,39.891964,41.49125523,42.19531974,42.93205591,43.36364693,43.65499514,44.19475921,44.24733024,44.73962857,45.08766466,45.96089606,46.24407399,46.28215796,46.39364587,46.46636732,50.35940498,50.4922988,50.85765333,52.96018654,53.52294181,54.23514195,57.42994185,58.12708167,61.1410164,71.35639084,73.97219864,74.63916184,74.89041454,75.05109699]","[0,0,5,4,5,4,5,1,5,4,6,2,0,4,5,5,4,4,6,6,6,3,4,5,5,5,4,6,6,3,1,5,2,5,1,4,4,5,5,4,7,6,4,6,5,6,3,7,3,4,5,6,4,1,7,1,7,4,0,1,0,5,6,7]"
"[1.23023957,3.51609981,4.09974834,4.31228571,8.36580359,11.60975344,14.2870365,19.90150263,20.08659168,20.14093311,20.19178799,20.37335426,21.18566323,21.43034734,22.04060044,22.23831948,23.17882664,23.96949084,24.09978565,29.13751363,31.47849524,31.49885443,32.44698486,34.90824125,36.69172796,42.41112612,42.71105398,45.40154915,49.29798495,53.93629507,54.25101778,54.7286516,55.20248223,55.65136465,57.25151129,57.96575125,58.7619244,59.48939383,59.53532497,59.54916235,60.32911502,60.75839363,61.37163864,61.53565477,61.58769227,61.72914858,61.79580318,62.43225443,62.77997952,62.82912967,62.993325,63.08002591,63.09987041,63.48508506,63.7922562,63.85906903,64.22881613,64.30227466,64.3344255,64.61214195,64.61691673,65.25336642,66.76522732,66.79314501]","[0,6,6,1,7,7,0,6,4,7,7,7,5,4,5,0,1,6,6,7,4,0,5,5,4,6,3,6,3,0,4,4,4,5,5,5,4,4,6,4,5,1,5,4,6,7,1,5,4,5,4,4,5,5,4,5,5,6,6,5,6,4,7,6]"
"[7.82442976,10.16629148,14.6802486,17.69970082,17.9854972,22.66663809,26.67733989,27.19212124,28.39656963,34.1419311,34.53342848,34.54716845,34.62942488,34.92316159,35.00353759,35.71480095,36.26253473,37.32206932,37.71021667,43.99675826,50.1364984,51.32870506,53.76201237,54.84957968,55.04740294,55.33748506,55.93744043,57.04914017,57.95189188,58.41276911,59.00758834,59.05093695,59.07329208,59.90669515,60.34466321,60.95480352,61.51448804,61.67805934,64.08775058,64.97632412,66.51371639,71.01418857,73.34312558,73.61174123,73.96015212,74.01946031,74.19921529,74.42682982,74.86636644,78.47619049,81.52725084,81.9776866,82.05366377,82.68392243,83.21433995,84.05255635,85.74830887,88.25887399,88.53880917,94.7061292,94.95795484,95.63445706,97.17259039,102.86316016]","[6,2,7,1,2,5,2,4,7,1,5,4,4,5,4,5,6,2,5,3,3,1,5,4,5,4,7,4,5,6,1,2,5,3,5,4,6,5,4,6,3,3,1,0,5,6,2,7,7,0,0,6,3,7,6,3,0,7,3,2,5,6,7,7]"
"[0.44056319,7.94688179,14.82802389,15.40636715,16.07357092,19.39902047,21.62032849,31.88782082,32.86013323,33.81040199,37.25052469,37.64559481,37.68158787,37.93062273,41.29935209,41.35303833,41.40588088,41.98616994,42.05042517,42.80485094,43.26084736,45.19222856,46.49564686,47.98541183,50.76239449,50.98818928,52.50685069,54.21341909,54.22061681,54.94622231,64.54088214,67.46340579,82.40349724,88.80277576,89.93488937,94.09991153,120.40533803,124.79821424,125.1782857,135.36134892,135.80977968,137.46503361,137.96600749,138.08035784,138.12441702,138.56773736,140.81412139,140.9832971,144.40843238,144.97891524,146.08899541,146.5783277,146.82064042,147.834004,147.87480973,148.01818758,148.90908116,149.38629496,149.60521695,149.79833718,149.91955419,149.99825825,150.66750307,152.28787127]","[2,6,1,7,2,3,0,1,5,2,4,2,2,4,5,2,2,4,6,7,6,7,0,5,3,3,1,7,2,2,3,7,1,4,0,2,4,0,4,4,5,1,4,5,5,4,5,6,4,5,6,7,4,5,4,5,6,6,4,6,7,6,5,5]"
"[0.21469418,0.7526593,0.865562,1.22009523,1.59561088,2.08643961,3.00561799,4.63550561,4.88960649,6.17854315,8.58748437,9.13490043,10.4713306,10.82547929,11.50914648,11.94652937,12.45741995,14.27332241,14.93292006,22.8460801,23.05713096,23.75074059,25.14593053,25.49593087,27.1477947,28.99021502,30.37170909,30.58410209,30.89532883,40.1389275,41.6769389,42.45325701,42.83695271,44.5620765,48.76019185,50.10459564,50.4342757,50.46506815,61.5794871,62.65203384,63.47326197,64.40701082,65.07971625,70.52380124,70.531562,77.45708458,80.86397835,81.27087463,81.63330699,92.1408516,93.07629171,94.92369158,94.92472086,96.90363309,100.44011181,100.78527762,102.33206195,102.47115983,102.69428219,109.15072732,110.35502908,110.99794341,111.54327118,112.04708445]","[5,5,6,4,0,5,6,4,5,0,2,0,5,3,5,4,4,6,7,1,3,0,2,3,7,5,6,3,6,6,7,0,0,4,4,7,5,6,0,0,5,6,6,2,6,1,2,2,2,1,6,1,3,2,1,5,4,5,4,7,2,5,6,6]"
"[1.0412546,2.91811207,3.96848014,5.98266267,6.85524742,7.03229683,7.82451876,10.79993946,11.10360727,11.78086951,12.53282788,12.77565856,13.06412781,14.4160116,14.95376516,15.34031293,16.29256923,16.54256828,16.73394604,19.53347566,20.60961985,23.98918369,25.17290811,25.33895735,25.7451691,26.67807914,27.30825824,27.4672512,27.57816731,27.72263697,27.8071589,28.39937786,28.61941633,29.10709394,29.51372228,30.43923915,30.7419265,31.096945,31.18293075,31.37470533,31.50990877,31.57492204,32.26688642,32.41770783,32.5462327,32.61075349,32.84784336,32.96980725,33.37458333,33.72832958,33.82649812,34.58888228,35.07202807,35.41252329,36.81003827,37.1447599,40.94123843,45.33397424,46.07846607,50.75024764,50.82672254,60.09192628,63.519924,65.32105156]","[3,2,5,1,7,7,5,3,1,5,0,6,2,0,0,0,1,0,0,5,5,4,5,5,4,6,6,5,4,4,7,6,5,6,4,5,6,6,5,0,6,4,5,6,5,6,6,4,5,4,7,4,6,6,1,3,6,7,0,4,1,7,5,5]"
"[3.65178766,5.8372097,6.420514,8.38272321,10.39105239,15.10119703,15.30243008,15.96417191,18.46420945,19.07641284,23.94024271,33.60332099,33.80042417,43.446824,43.74061057,43.90640666,49.11805822,49.40266821,50.78387078,57.7124511,58.18339923,58.40010745,60.17637739,61.40852868,62.62664667,63.22944565,66.43701136,71.76959192,75.04343537,76.14120276,78.26850445,80.54730247,82.72750339,83.58112621,83.73117141,86.91721346,88.22956761,90.95996153,92.73370352,94.96432319,95.459156,96.7743743,101.53696216,102.68858751,105.43541751,106.25674175,115.86049203,116.94112931,120.33179359,120.45820635,121.15390745,124.82981504,125.20251862,126.13257624,126.29115913,127.98504859,128.28804116,128.48630441,129.25425571,129.52183277,132.68976508,133.03526555,133.66716715,135.31885838]","[1,1,2,2,3,6,7,1,1,4,0,1,2,5,7,2,6,4,5,6,4,7,4,2,7,1,7,4,6,1,1,0,0,5,6,5,6,6,6,0,1,4,2,3,1,3,3,0,5,4,4,5,2,6,7,6,1,7,7,0,0,2,4,5]"
"[4.12602456,5.63614152,7.15437573,8.02827536,9.66059039,9.68638158,9.7101243,10.14800798,10.65712112,11.43331521,11.96190276,11.99573514,12.31836999,12.55738093,12.69727333,13.01158579,13.14745447,13.89655606,14.64427097,15.22907944,15.56028119,19.17564324,22.01518254,26.27039965,26.3239336,27.06149502,27.46894752,29.68445301,35.19251517,36.55481354,37.32146741,40.17347096,45.51445209,50.03771787,56.40463654,56.47855512,56.8847379,58.73398102,58.82119325,58.9137109,60.38501541,60.93949965,61.85055567,65.9199221,68.62885289,69.14456588,69.44976605,70.47759094,71.96027459,81.98451233,82.70550838,87.82934114,88.03808872,90.947799,91.57552911,92.03055085,92.84843973,96.48293815,98.20404118,98.37452328,99.31072902,99.62086929,99.76224978,101.53766735]","[0,4,1,0,5,1,5,6,4,5,4,4,7,5,6,5,2,4,5,6,5,1,2,6,2,5,6,7,1,1,1,4,0,1,5,6,4,4,4,5,5,5,3,0,5,4,6,7,1,1,0,3,7,4,3,5,0,1,5,4,4,5,4,6]"
"[1.35607057,3.34463482,3.9767263,12.45276092,12.84479609,13.19009486,13.41337282,13.44604633,13.71000299,13.74293103,13.86281006,14.025646,14.19905676,14.5158643,14.56444604,14.69558861,14.72403831,15.01149767,15.55455902,15.70154394,16.19534604,16.49818442,16.53151702,16.5718555,16.69466186,16.75721335,17.06319347,17.23179806,17.25926216,17.31022161,17.91596727,18.02039757,18.17530865,18.37566219,18.53362781,18.7002076,18.76805068,19.35324128,19.45763046,20.29441034,22.38385561,22.62837301,22.76820563,23.49159479,24.93324004,30.78052842,30.88419488,30.88636051,30.96455681,31.66103899,36.5244695,37.10814111,38.42050282,43.13059424,46.35882154,49.81929157,53.1339607,53.29071637,54.03241614,63.41562338,65.71096385,65.79894682,65.89102287,66.29190054]","[1,5,4,3,4,5,5,4,5,4,4,5,4,5,4,6,5,6,4,7,4,5,6,4,5,4,6,6,5,6,6,7,6,4,5,4,5,4,6,5,4,4,0,6,2,5,5,6,6,4,5,6,4,6,1,5,6,7,1,1,3,5,4,3]"
"[0.28117831,2.36505552,3.3690798,8.49263742,9.5182382,9.78632938,11.63861451,12.1731425,12.43904981,12.45191194,12.57056179,14.57575726,14.73182791,18.05955666,34.32412561,41.42513481,41.71157627,47.48907429,47.6862497,51.32186621,64.11122726,75.24566932,76.5517274,78.57672603,79.01368279,81.37808394,81.78604868,82.18226334,82.77224792,83.14590179,87.6899095,88.40199907,88.80301341,91.82492807,91.96003344,92.20003659,92.79922843,94.69395304,95.04378894,95.13585421,95.65619603,96.56298459,96.81091816,96.96530088,97.10746213,97.27904753,97.37361718,97.44573741,97.51724627,97.66655002,97.82396315,97.83782576,98.30646947,98.61768902,98.94230477,99.51102491,99.58348523,99.72994716,100.17733333,100.82758148,101.11337221,101.81703862,101.86070712,101.8609357]","[2,1,0,5,6,2,1,0,0,5,6,4,3,7,1,0,2,2,1,2,0,7,7,7,5,7,6,7,2,2,1,1,5,3,2,2,6,5,7,7,7,4,5,5,4,1,4,5,5,6,6,6,4,5,6,6,0,5,4,1,4,7,5,2]"
"[4.77333133,7.32342984,11.46869621,12.46936249,12.55898428,12.9951057,13.7209298,16.48065067,16.48545709,16.61113935,17.54819488,19.14571418,21.32937224,21.95115285,22.35058558,32.66290363,35.15590533,35.31933143,37.17522382,37.68763694,37.87956229,38.21014355,39.16859046,41.2559548,42.16820784,42.50459651,43.44886442,43.48702744,44.30005679,47.58133657,47.72577128,55.30134947,56.16493144,63.33131734,67.35833539,72.44158772,74.54340845,81.01401931,81.01784231,82.37368424,83.02832191,83.07790222,83.1352918,84.02731857,84.28809225,89.90269891,90.28288233,91.02549128,91.68341445,91.93182695,95.08308296,95.28628822,95.44838549,95.71693197,96.45298181,97.42506665,97.93554159,98.23173483,98.45673114,102.93204969,104.29371304,104.29825749,105.24703322,106.9000299]","[1,5,5,4,6,1,6,6,5,4,5,7,4,1,7,7,6,2,4,1,5,5,5,3,4,4,1,6,7,4,6,2,7,0,3,1,3,4,5,7,1,5,4,5,6,6,2,4,5,0,4,5,3,5,4,4,4,5,5,3,5,6,6,4]"
"[3.19380709,8.69242776,14.44416392,15.76143945,18.40136976,18.70215054,20.2070538,22.74258624,22.75702483,23.39330327,24.06399892,24.22845648,24.41093608,24.68510379,24.87626694,25.28380595,25.39602158,25.44599296,26.14119179,26.46537809,26.5249746,26.69663038,31.06163668,31.78239182,31.79120489,31.91810772,32.88600298,33.29974032,37.90575493,42.83494047,43.6149872,43.83012707,43.86250882,44.59472761,44.89859921,45.04545272,46.87947264,51.40346458,51.48311791,54.10598796,54.55029755,55.04542207,56.04776618,57.84032561,57.9663796,59.14367707,61.19187658,64.25574595,65.06408129,67.81335577,67.93209044,68.11205831,68.45247967,69.1371713,69.2461053,70.74996454,72.60466205,72.92638422,73.25307264,73.55185118,73.88635044,75.08256912,75.19000429,76.7106886]","[5,2,0,2,5,0,4,2,5,0,5,5,2,4,7,6,2,4,2,5,6,6,2,2,7,6,1,4,3,0,3,0,1,5,7,1,6,0,1,5,4,4,5,4,5,6,4,6,4,5,4,5,5,6,6,6,6,7,5,6,4,5,6,2]"
"[3.30184222,7.0848045,7.60928455,7.88617189,8.89994709,10.93653166,11.52960727,11.80983649,12.24401385,12.64911046,15.15696517,15.21894434,16.1769122,16.51633223,18.45232173,19.25386571,20.26362075,20.29098727,20.74715356,21.04103865,21.5236233,22.12860643,23.88695277,27.32342667,32.41108767,37.16991805,37.63345225,38.06898339,38.07586081,39.92096658,40.4841023,40.52155087,41.09620647,41.10051059,41.16155524,41.95940982,43.9109664,44.50656003,44.7783451,44.88622054,45.28021051,46.11913491,46.17149553,46.48793028,47.44357784,48.36212399,48.80063623,49.11623949,49.14832173,50.01266308,50.01498643,51.05547099,51.75670165,52.39555767,52.84268554,52.9511427,53.11008887,53.35665821,54.43070259,54.94336733,55.28223136,55.49900346,56.40309681,57.42613232]","[1,1,3,0,5,1,6,4,7,5,1,4,5,4,6,5,4,5,6,5,1,5,6,3,1,5,4,4,5,4,6,5,5,5,6,4,4,4,0,5,5,6,3,5,6,5,4,6,7,5,5,5,4,4,6,0,0,7,6,3,6,6,7,5]"
