event_times,event_types,cluster
"0.180897,3.659645,14.462778,14.533225,14.791992,14.874688,17.069280,17.098748,43.489548,43.772466,45.189809,67.791694,68.048463,103.621576,108.399193,108.409580,108.496301,143.253412,144.107066,149.027889,149.047450,156.847462,156.864057,156.917739,156.920762,156.951635,156.979385,156.983765,156.984903,157.132737,157.267635,157.302732,157.368537,157.669746,157.671320,158.035750,159.674511,176.884531,176.999626,178.318778,178.326322,178.449394,178.549208,178.820029,178.846179,178.869410,178.883678,178.966248,179.019263,179.056669,179.071610,179.160020,179.179317,185.754792,208.802609,208.814880,209.023755,212.077090,212.189697,238.938989,265.836046,277.402890,282.173013,282.928713,282.939020,304.209903,315.596489,315.719582,315.743570,315.765833,315.771231,315.793507,315.825649,315.828695,323.116919,335.155595,335.298322,335.323305,337.910744,345.046144","2,2,5,2,3,6,1,0,7,5,2,4,7,0,2,3,6,5,5,4,7,1,0,4,0,7,4,5,2,7,5,2,5,3,6,6,1,3,6,3,6,1,0,4,7,5,2,3,6,5,6,2,3,4,2,3,6,7,5,4,0,2,5,2,3,5,7,5,5,2,5,2,3,6,6,6,1,0,1,5",0
"15.339154,27.671140,38.364163,38.385557,38.648415,38.725710,38.761239,42.507280,42.546678,57.456338,57.475500,57.495913,57.611250,57.853193,57.867435,57.890791,57.922034,58.065170,58.077169,58.158453,58.475301,62.793735,62.992008,84.165865,104.384164,104.655499,104.672065,104.687674,104.699447,104.788665,105.567781,116.481406,120.526585,120.612266,135.654896,135.710566,135.791507,135.873634,135.895330,135.914073,135.938273,136.245622,136.295252,136.312996,136.327106,136.436512,136.488981,136.530003,143.954709,147.039520,151.561607,151.609190,151.642674,151.747984,151.800912,151.877154,169.645362,169.746483,169.939730,169.963482,170.039483,170.247796,182.122105,201.282018,206.598257,206.629862,206.715848,206.732572,206.741343,206.758862,206.773144,206.775005,206.780845,206.789093,206.799473,206.806513,206.817008,206.832928,206.864892,206.897376","2,4,0,4,4,7,5,2,3,4,7,5,7,3,6,6,1,5,0,4,7,2,3,0,6,1,0,4,4,4,1,0,3,6,2,3,3,6,6,6,1,1,0,4,4,7,5,5,0,3,0,4,4,7,7,7,2,3,3,6,6,6,3,2,2,3,6,1,6,1,1,6,1,1,1,0,1,6,0,0",0
"15.338924,17.561193,71.744920,107.993481,108.074227,108.075010,108.111332,108.141360,108.334986,108.342627,114.352553,114.406460,114.716892,114.763858,115.137636,119.842957,127.724122,127.775362,127.819438,127.825636,134.880845,140.443262,158.727432,183.620516,183.643330,183.662554,183.861578,183.944671,208.140805,208.348124,213.838957,215.493902,219.484146,229.717335,230.998879,235.407817,236.895513,289.946284,289.992541,290.037188,290.109065,290.191290,290.364404,302.626968,302.628748,302.662495,302.685375,313.361124,350.483882,363.750240,363.765811,363.771486,363.793759,363.808262,363.887819,363.931250,363.932305,370.364864,370.411037,370.423216,370.464740,370.467767,370.554867,370.605824,370.663821,387.697306,398.579601,398.641354,398.673142,398.739181,398.742093,398.879720,412.447327,417.539915,417.580613,417.614150,425.395958,429.746333,453.759448,466.084090","6,0,4,0,4,4,7,7,5,2,4,7,5,2,3,1,2,3,6,3,5,6,6,0,4,4,7,5,3,6,7,0,3,4,4,7,1,5,2,3,3,6,2,3,6,1,1,6,0,6,1,1,0,1,1,0,4,4,7,7,7,5,2,3,6,5,0,4,4,7,7,7,5,2,3,6,4,2,3,3",0
"9.171332,9.352038,9.424514,9.425060,9.511420,9.750082,9.751275,9.788163,9.871527,9.897732,10.144030,24.480327,24.596163,36.055414,36.084330,36.174344,69.274897,69.384185,69.433800,77.541417,77.654516,77.818789,77.896128,77.916488,78.207870,78.247022,78.329134,78.332120,78.380814,78.387905,78.431267,78.502306,78.518948,85.313643,85.417135,85.594472,85.675896,85.896945,85.933479,85.950081,86.252288,92.620669,100.120524,104.505283,104.520735,104.620429,104.631584,104.660643,104.708092,104.817929,104.841707,105.121001,116.525644,116.526319,116.551128,116.576911,116.603984,133.366799,133.438344,133.486621,142.515588,152.551931,152.749876,153.516813,153.573293,155.099797,155.178328,155.290582,158.434629,177.826897,178.889480,190.043454,190.242500,193.340338,195.304820,212.733320,216.819564,226.267873,226.340836,287.014974","7,5,2,3,6,1,0,4,0,7,5,6,1,2,3,6,2,3,6,3,6,1,0,4,4,7,5,7,2,5,3,5,3,0,4,4,5,3,6,1,0,6,7,3,6,6,6,1,1,1,0,0,3,6,1,1,6,7,5,0,4,5,2,1,5,1,0,4,1,5,4,0,4,0,3,7,4,4,7,3",0
"10.984256,12.755730,16.311573,16.391146,16.403445,16.573227,16.647005,29.557434,35.570377,42.805860,42.903977,43.141944,57.242323,57.831668,57.891992,57.892952,57.941053,57.984141,57.984576,58.010011,58.016305,58.017106,58.067523,58.131187,58.151653,77.825804,92.110759,98.364285,113.674054,146.379024,156.723954,156.854178,156.874822,156.876224,156.911520,156.926982,156.996052,157.022047,157.065457,157.068586,157.135888,157.210451,159.306724,169.900386,177.721635,180.594349,233.567319,234.653406,265.271478,279.555888,279.793985,279.878456,279.915793,279.991103,302.195920,316.575703,316.607322,319.161798,326.825328,326.829378,332.033799,343.301484,343.349845,343.484175,343.568303,343.692064,362.010571,362.162331,362.193569,362.222741,362.383226,362.566298,362.570268,362.650812,362.752417,362.869305,366.469811,374.154421,374.247023,374.273683","3,7,7,5,5,2,3,6,0,5,1,0,0,0,4,4,0,4,7,5,2,3,4,5,2,2,0,2,3,6,6,1,1,0,0,0,4,4,7,5,2,4,2,3,7,6,1,6,2,2,3,6,6,1,2,1,0,5,7,5,1,3,6,6,1,0,2,3,6,1,0,4,7,5,2,2,3,4,7,5",0
"0.284549,22.537564,22.580312,22.741562,39.294189,39.388779,64.883841,67.368108,75.275341,83.331849,83.420909,83.470028,83.476321,83.478245,83.499462,83.543118,83.557910,83.596081,83.602598,83.680625,83.821621,83.919135,83.963187,83.971966,83.974824,114.532421,114.622571,143.345003,150.371692,150.388026,150.395386,150.406671,150.629307,158.418141,167.440714,169.876058,169.909383,169.911280,202.866481,202.884147,203.246936,222.791647,222.854674,222.885949,237.496021,237.568823,237.594968,237.651761,244.316667,245.100060,250.010045,253.816303,253.847335,253.919940,254.012469,254.018123,254.054437,254.086558,254.189500,254.557862,261.365655,283.320182,286.839885,286.847363,295.865959,303.104924,304.910708,304.924213,304.965719,304.978309,305.016643,305.041597,305.059345,305.061247,305.140679,305.220800,309.405961,327.994690,330.924850,330.925643","2,7,5,5,4,7,2,2,6,5,2,2,3,6,3,1,6,1,6,1,0,4,0,7,4,1,0,4,2,3,6,1,1,6,0,1,0,4,4,7,3,4,7,5,2,3,6,3,4,0,1,5,2,3,6,3,6,1,6,1,2,2,5,2,3,1,4,7,5,5,7,2,5,5,2,2,5,1,3,6",0
"3.676716,14.089320,25.381341,25.526322,25.551508,25.577860,28.723826,47.104241,51.254761,51.276356,51.277376,51.302953,51.372484,51.402855,51.491343,96.902125,96.910758,115.492215,115.493762,115.556910,115.618901,116.706219,116.785064,116.861400,116.868501,116.909464,210.684523,210.921761,211.176395,211.178365,217.383801,217.401657,217.417550,217.428027,217.542673,225.154104,241.128325,241.130381,249.592178,266.599479,266.751997,275.015509,275.116869,275.197746,275.233034,275.241712,275.262179,275.286442,275.305370,275.333857,275.354942,275.407260,281.561415,286.601766,316.034518,316.376400,361.126682,367.472367,367.521802,367.548587,388.581558,390.825342,390.872890,390.881388,390.883425,390.937493,391.001525,391.531896,391.572891,391.856692,408.322201,408.369290,408.438733,417.322458,417.352997,417.499253,417.623024,418.206102,418.289921,418.318599","7,1,2,3,3,6,3,0,0,4,4,7,7,5,2,4,7,4,7,7,5,3,6,1,0,0,6,1,0,0,6,1,0,0,4,4,0,4,6,2,3,3,4,7,5,5,2,3,3,6,6,6,2,0,5,4,1,6,1,1,7,7,5,5,5,2,2,3,6,7,5,2,3,5,2,3,3,7,5,2",0
"19.010577,19.109947,19.172225,21.194824,21.198942,21.230315,21.291957,21.336725,21.399372,39.756662,43.194758,43.198096,43.207428,43.222039,43.365723,50.991108,51.000482,51.019456,51.278459,51.307469,52.751767,52.970273,52.995867,53.009881,53.029988,53.041017,53.053737,53.143147,65.094028,65.104787,65.324311,65.345309,65.425906,71.723601,71.788257,71.861636,72.312531,106.050027,106.068327,106.125830,106.160957,106.170180,106.181365,106.196812,106.199404,106.223352,106.227250,106.250327,106.251385,106.283726,106.398593,106.422482,106.435600,106.439638,106.672493,118.634413,137.024917,137.180293,137.275219,137.301560,138.402744,162.145552,162.159722,162.178478,162.207424,162.306105,162.412922,162.418238,162.446883,162.517813,165.246032,165.512080,165.658027,165.673576,165.791602,182.526666,182.616013,182.684120,182.691397,182.794037","6,1,1,2,3,6,3,6,1,0,1,0,0,0,4,3,6,6,1,0,6,1,0,4,3,0,4,6,7,5,2,3,6,2,3,3,4,2,3,6,1,0,4,4,1,0,7,6,4,7,5,2,5,2,1,7,1,0,4,4,0,2,3,6,1,1,0,0,0,4,1,0,4,7,5,5,2,2,3,6",0
"8.928245,8.996553,41.322126,41.481072,49.163672,49.230164,49.334283,52.146558,80.240193,102.616199,110.624702,110.642478,110.782216,121.675248,121.676108,121.878076,121.887167,121.914173,121.927370,156.135115,156.196147,156.200931,156.374692,156.412842,156.425696,156.472583,156.474312,156.657775,156.774031,159.284047,159.329102,159.334153,159.389443,186.195707,205.756455,205.783243,229.188643,229.282251,229.307750,229.422807,229.430670,229.435396,229.444371,229.458995,229.618423,229.648265,229.665004,229.716776,229.718221,229.768671,229.961637,229.969811,230.031945,230.068286,230.166081,230.191024,233.333806,233.534304,233.537354,233.546204,233.553177,269.138319,272.267141,303.529046,303.567520,308.441689,308.491097,308.508253,308.513939,308.539460,308.590420,325.488915,325.742104,325.747535,330.306555,347.977195,348.018495,348.074805,355.099837,393.397402","6,1,3,6,0,4,7,4,0,1,4,7,7,0,4,7,5,5,2,0,4,7,7,5,2,3,6,3,6,7,5,5,5,3,1,0,2,3,6,1,0,0,0,0,3,4,4,7,7,6,7,5,5,2,5,2,7,5,2,3,5,6,0,3,6,7,5,2,3,2,3,1,0,4,7,3,6,1,4,4",0
"21.006031,21.077356,21.174454,25.874360,28.427940,43.185839,44.330600,103.817676,104.093716,119.398586,119.435252,132.528784,132.688153,132.763720,132.797214,132.812913,132.872571,132.940667,132.958464,132.993050,133.010035,141.367385,147.523383,150.372349,159.123834,162.162802,162.282168,162.362382,162.421793,162.528774,162.537291,162.568785,162.586628,162.589163,162.635812,162.662131,162.708089,162.722693,162.733437,162.788924,162.819848,165.826064,165.847139,176.686888,176.719217,176.822125,176.976723,194.638208,194.779695,207.463579,207.469518,207.516518,207.520288,207.541478,207.554105,207.598112,207.708755,207.717922,207.733595,207.809989,235.804164,235.806067,235.862052,269.135379,269.265879,269.393996,269.408199,269.523052,269.547594,269.564146,269.567004,269.682587,269.689150,269.745592,269.753742,269.826096,270.005472,276.902910,280.390140,280.415817","3,6,1,0,7,2,5,0,4,0,4,2,3,6,6,1,0,0,4,7,7,0,4,2,5,7,5,5,5,2,2,2,3,3,6,6,3,3,3,6,1,1,0,3,6,2,1,0,4,6,1,1,3,6,0,4,7,5,4,0,3,6,1,4,7,5,2,2,3,3,6,2,6,3,3,6,1,3,4,7",0
"15.575215,20.915790,20.931574,21.003414,21.184721,21.214058,21.275355,21.316497,27.651164,41.263224,41.938701,44.913905,44.944764,44.958420,44.993691,45.057056,45.116975,45.261902,45.301921,45.395210,45.435961,45.470267,45.634278,45.917001,45.928227,46.035934,46.104047,46.556867,62.658317,71.403142,71.616864,86.454387,86.462569,86.472104,89.275536,89.296183,89.342991,89.345585,89.396909,89.521887,89.540145,89.545087,89.756993,89.802929,89.806376,89.832833,89.883205,89.921960,90.072847,90.231505,101.248068,101.321308,101.371143,118.825460,131.161486,137.891665,137.914682,137.952046,137.992481,138.132924,143.881462,144.810541,166.365455,166.398331,168.052194,171.148995,171.167571,171.249788,171.278546,179.808814,179.846729,185.828837,193.611231,193.854318,209.008053,209.105088,209.230036,224.335775,237.001111,237.034528","4,0,4,4,4,7,7,5,0,7,6,3,6,1,1,6,0,4,7,5,2,2,5,0,4,4,7,5,1,4,7,2,3,3,5,2,2,2,3,3,6,6,6,1,0,0,4,0,4,4,2,3,3,5,7,4,7,5,2,3,3,6,3,6,6,5,2,3,2,7,5,2,2,3,5,2,3,2,6,1",0
"18.440374,35.946444,35.960459,36.001772,36.019896,36.048420,36.115098,36.122232,36.130873,36.137431,36.197146,36.205386,36.206833,36.321007,36.368658,52.106312,63.221833,77.606660,106.707967,106.841009,106.879491,106.995165,107.017388,107.026064,107.089796,107.203873,107.291316,107.337328,107.339625,107.498541,107.540684,107.543738,107.566808,107.599828,111.043138,111.079988,111.087642,111.093576,111.113746,111.164281,111.218221,111.227567,111.244356,135.472468,135.646800,135.751379,135.756528,135.896394,146.141438,146.143992,146.398431,166.043755,166.046088,242.393165,242.417275,242.460577,242.460911,242.481239,242.495741,242.553250,242.610387,242.639488,242.714808,271.307514,271.415405,271.441087,273.700558,284.223124,294.099659,296.988790,315.894163,331.680426,331.751120,331.836026,348.538912,374.453691,374.474339,384.023722,437.431310,437.436391","4,2,3,6,3,1,6,1,6,1,3,6,1,0,4,0,5,5,7,5,2,5,2,3,6,5,6,1,1,1,0,0,4,0,7,5,5,2,2,3,3,6,6,5,2,3,6,6,1,0,0,7,5,1,0,4,0,4,0,7,4,4,7,3,6,1,3,2,5,2,2,2,3,6,5,6,1,2,3,6",0
"5.817435,5.826522,5.842133,5.851906,6.041832,6.070797,6.081926,6.140829,6.291094,12.723063,12.754773,12.798480,34.189712,34.227689,34.261160,34.294264,34.308383,34.346240,34.360674,34.371696,34.425900,34.447523,34.489339,34.508122,34.511032,34.536134,34.584516,34.636359,34.723429,36.689023,37.217846,37.307804,39.388404,39.428940,39.599059,39.723394,42.949893,61.575451,78.107053,78.217246,78.456596,99.246328,99.387784,109.431759,109.753951,109.845527,109.918523,109.998549,110.022065,110.059764,110.430922,124.128659,151.518592,151.563311,156.755562,159.533448,161.742217,161.756349,162.110286,162.193978,162.297698,162.342888,162.421598,163.740240,169.541459,170.880263,176.841593,176.872357,176.895544,197.360879,202.434140,202.473449,202.535929,214.874642,214.938321,223.166324,223.239045,223.325315,223.947825,223.966990","0,4,4,7,7,5,5,2,3,3,6,1,0,4,7,5,2,7,5,2,2,5,2,3,3,6,3,6,3,0,4,6,3,1,0,4,2,5,4,7,5,0,4,4,2,3,6,6,1,0,3,2,3,6,3,1,5,2,2,3,3,3,6,5,2,3,6,1,0,5,2,3,6,5,2,5,2,2,2,3",0
"1.101680,4.209242,18.868901,18.876442,19.018180,19.146060,31.787047,36.169235,62.066936,72.351528,72.416661,72.500938,72.507134,77.437443,77.464061,104.395081,104.479003,104.544847,104.765624,105.641501,105.782065,105.846978,105.922777,105.996166,106.024190,115.006374,137.903019,139.175788,139.313302,148.229175,158.880603,159.017737,159.225708,180.235520,180.240024,180.303856,187.537916,192.226943,197.285308,255.561308,255.576290,255.689391,255.868858,255.888874,255.989712,256.045112,256.211649,256.283878,285.579281,285.627937,285.650362,285.687019,285.856511,320.706394,320.725329,320.739700,320.786104,320.800676,333.434365,338.978910,339.078841,344.009818,344.136453,361.754234,390.812159,390.824703,390.907815,390.909751,390.975536,392.433685,392.495170,392.502893,392.531708,392.592339,392.617659,392.685123,392.711172,392.828314,392.831730,392.911477","7,1,3,6,1,0,0,1,0,0,4,7,5,7,5,4,7,5,5,4,7,5,7,5,2,1,5,0,4,0,1,0,4,4,7,5,1,0,3,5,2,2,3,6,1,6,0,6,5,2,3,6,6,3,6,6,6,1,7,5,2,5,2,6,7,5,2,3,3,2,3,6,6,6,3,6,1,1,1,0",0
